instance,solver_name,solver,seed,status,total_time,fixed_to_zero,n,iso_generate,early_stop,early_reason
cfi-20,NoWL,boscia,1,Time limit reached,301.553,0,200,true,false,
cfi-20,1WL,boscia_wl,1,Time limit reached,301.32541030000004,0,200,true,false,
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0616027,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0363899,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0360682,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.045844,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0548603,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0415569,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0583781,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.1086315,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0782653,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0641617,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0602389,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0794344,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0999189,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.085119,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0813422,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0842035,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0848591,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0757964,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0734134,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0686946,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.1178519,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.1176924,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.1168821,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0987889,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0948914,39600,0,false,true,wl
cfi-20,1WL_noniso,boscia_wl,1,Unknown,0.0946636,39600,0,false,true,wl
cfi-22,NoWL,boscia,1,Time limit reached,301.087,0,220,true,false,
cfi-22,1WL,boscia_wl,1,Time limit reached,300.7604927,0,220,true,false,
cfi-40,NoWL,boscia,1,Time limit reached,307.976,0,400,true,false,
cfi-40,1WL,boscia_wl,1,Time limit reached,308.0352009,0,400,true,false,
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0382498,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0275482,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0336713,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0432874,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0337915,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.068818,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0347518,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0520287,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0307108,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0550966,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0306939,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0305434,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0315427,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0324571,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0368653,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0278564,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0362403,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.042163,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0390117,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0425517,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0458607,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0383453,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0328683,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0295306,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.027718,159200,0,false,true,wl
cfi-40,1WL_noniso,boscia_wl,1,Unknown,0.0259797,159200,0,false,true,wl
cfi-50,NoWL,boscia,1,Time limit reached,315.1,0,500,true,false,
cfi-50,1WL,boscia_wl,1,Time limit reached,315.3128246,0,500,true,false,
cospectral_1,NoWL,boscia,1,User defined stop,108.921,0,29,true,false,
cospectral_1,1WL,boscia_wl,1,User defined stop,98.58520180000001,0,29,true,false,
cospectral_10,NoWL,boscia,1,Time limit reached,300.028,0,29,true,false,
cospectral_10,1WL,boscia_wl,1,Time limit reached,300.01852840000004,0,29,true,false,
cospectral_11,NoWL,boscia,1,Time limit reached,300.016,0,29,true,false,
cospectral_11,1WL,boscia_wl,1,Time limit reached,300.014788,0,29,true,false,
cospectral_12,NoWL,boscia,1,User defined stop,83.535,0,29,true,false,
cospectral_12,1WL,boscia_wl,1,User defined stop,83.8808488,0,29,true,false,
cospectral_13,NoWL,boscia,1,Time limit reached,300.013,0,29,true,false,
cospectral_13,1WL,boscia_wl,1,Time limit reached,300.0181067,0,29,true,false,
cospectral_14,NoWL,boscia,1,User defined stop,227.902,0,29,true,false,
cospectral_14,1WL,boscia_wl,1,User defined stop,227.55899829999998,0,29,true,false,
cospectral_15,NoWL,boscia,1,Time limit reached,300.001,0,29,true,false,
cospectral_15,1WL,boscia_wl,1,Time limit reached,300.0714121,0,29,true,false,
cospectral_16,NoWL,boscia,1,User defined stop,140.374,0,29,true,false,
cospectral_16,1WL,boscia_wl,1,User defined stop,138.590187,0,29,true,false,
cospectral_17,NoWL,boscia,1,Time limit reached,300.019,0,29,true,false,
cospectral_17,1WL,boscia_wl,1,Time limit reached,300.02525360000004,0,29,true,false,
cospectral_18,NoWL,boscia,1,User defined stop,23.041,0,29,true,false,
cospectral_18,1WL,boscia_wl,1,User defined stop,22.889493,0,29,true,false,
cospectral_19,NoWL,boscia,1,Time limit reached,300.01,0,29,true,false,
cospectral_19,1WL,boscia_wl,1,Time limit reached,300.03137089999996,0,29,true,false,
cospectral_2,NoWL,boscia,1,Time limit reached,300.015,0,29,true,false,
cospectral_2,1WL,boscia_wl,1,Time limit reached,300.00965049999996,0,29,true,false,
cospectral_20,NoWL,boscia,1,User defined stop,99.812,0,29,true,false,
cospectral_20,1WL,boscia_wl,1,User defined stop,93.07772899999999,0,29,true,false,
cospectral_21,NoWL,boscia,1,Time limit reached,300.007,0,29,true,false,
cospectral_21,1WL,boscia_wl,1,Time limit reached,300.0064206,0,29,true,false,
cospectral_22,NoWL,boscia,1,User defined stop,78.167,0,29,true,false,
cospectral_22,1WL,boscia_wl,1,User defined stop,78.3122594,0,29,true,false,
cospectral_23,NoWL,boscia,1,User defined stop,273.953,0,29,true,false,
cospectral_23,1WL,boscia_wl,1,User defined stop,284.6078812,0,29,true,false,
cospectral_24,NoWL,boscia,1,Time limit reached,300.001,0,29,true,false,
cospectral_24,1WL,boscia_wl,1,Time limit reached,300.01828889999996,0,29,true,false,
cospectral_25,NoWL,boscia,1,User defined stop,8.315,0,29,true,false,
cospectral_25,1WL,boscia_wl,1,User defined stop,8.2761054,0,29,true,false,
cospectral_26,NoWL,boscia,1,Time limit reached,300.003,0,29,true,false,
cospectral_26,1WL,boscia_wl,1,Time limit reached,300.00642619999996,0,29,true,false,
cospectral_27,NoWL,boscia,1,Time limit reached,300.025,0,29,true,false,
cospectral_27,1WL,boscia_wl,1,Time limit reached,300.01166229999995,0,29,true,false,
cospectral_28,NoWL,boscia,1,Time limit reached,300.003,0,29,true,false,
cospectral_28,1WL,boscia_wl,1,Time limit reached,300.0244359,0,29,true,false,
cospectral_29,NoWL,boscia,1,Time limit reached,300.007,0,29,true,false,
cospectral_29,1WL,boscia_wl,1,Time limit reached,300.0134735,0,29,true,false,
cospectral_3,NoWL,boscia,1,Time limit reached,300.015,0,29,true,false,
cospectral_3,1WL,boscia_wl,1,Time limit reached,300.03232879999996,0,29,true,false,
cospectral_30,NoWL,boscia,1,User defined stop,229.282,0,29,true,false,
cospectral_30,1WL,boscia_wl,1,User defined stop,229.6382616,0,29,true,false,
cospectral_31,NoWL,boscia,1,Time limit reached,300.021,0,29,true,false,
cospectral_31,1WL,boscia_wl,1,Time limit reached,300.0042492,0,29,true,false,
cospectral_32,NoWL,boscia,1,Time limit reached,300.023,0,29,true,false,
cospectral_32,1WL,boscia_wl,1,Time limit reached,300.0254178,0,29,true,false,
cospectral_33,NoWL,boscia,1,Time limit reached,300.02,0,29,true,false,
cospectral_33,1WL,boscia_wl,1,Time limit reached,300.0275954,0,29,true,false,
cospectral_34,NoWL,boscia,1,Time limit reached,300.005,0,29,true,false,
cospectral_34,1WL,boscia_wl,1,Time limit reached,300.0291788,0,29,true,false,
cospectral_35,NoWL,boscia,1,Time limit reached,300.0,0,29,true,false,
cospectral_35,1WL,boscia_wl,1,Time limit reached,300.01676249999997,0,29,true,false,
cospectral_36,NoWL,boscia,1,User defined stop,93.503,0,29,true,false,
cospectral_36,1WL,boscia_wl,1,User defined stop,92.3703374,0,29,true,false,
cospectral_37,NoWL,boscia,1,Time limit reached,300.013,0,29,true,false,
cospectral_37,1WL,boscia_wl,1,Time limit reached,300.0203418,0,29,true,false,
cospectral_38,NoWL,boscia,1,Time limit reached,300.028,0,29,true,false,
cospectral_38,1WL,boscia_wl,1,Time limit reached,300.0203116,0,29,true,false,
cospectral_39,NoWL,boscia,1,Time limit reached,300.02,0,29,true,false,
cospectral_39,1WL,boscia_wl,1,Time limit reached,300.0176785,0,29,true,false,
cospectral_4,NoWL,boscia,1,Time limit reached,300.029,0,29,true,false,
cospectral_4,1WL,boscia_wl,1,Time limit reached,300.0069073,0,29,true,false,
cospectral_40,NoWL,boscia,1,User defined stop,8.223,0,29,true,false,
cospectral_40,1WL,boscia_wl,1,User defined stop,8.2464827,0,29,true,false,
cospectral_41,NoWL,boscia,1,Time limit reached,300.002,0,29,true,false,
cospectral_41,1WL,boscia_wl,1,Time limit reached,300.00226910000003,0,29,true,false,
cospectral_5,NoWL,boscia,1,Time limit reached,300.023,0,29,true,false,
cospectral_5,1WL,boscia_wl,1,Time limit reached,300.0133663,0,29,true,false,
cospectral_6,NoWL,boscia,1,Time limit reached,300.013,0,29,true,false,
cospectral_6,1WL,boscia_wl,1,Time limit reached,300.02341270000005,0,29,true,false,
cospectral_7,NoWL,boscia,1,Time limit reached,300.004,0,29,true,false,
cospectral_7,1WL,boscia_wl,1,Time limit reached,300.0260026,0,29,true,false,
cospectral_8,NoWL,boscia,1,Time limit reached,300.027,0,29,true,false,
cospectral_8,1WL,boscia_wl,1,Time limit reached,300.0122133,0,29,true,false,
cospectral_9,NoWL,boscia,1,Time limit reached,300.027,0,29,true,false,
cospectral_9,1WL,boscia_wl,1,Time limit reached,300.02230169999996,0,29,true,false,
exact_001,NoWL,boscia,1,User defined stop,1.41,0,19,true,false,
exact_001,1WL,boscia_wl,1,User defined stop,0.0367595,324,19,true,false,
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0009919,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0002445,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0002586,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001737,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001707,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0004772,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0002031,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0004697,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0003105,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0004241,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001867,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001977,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.000244,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0004179,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0008168,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001767,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.00017,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001798,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0003541,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0004072,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.000172,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001761,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0001667,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0005593,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0002975,342,0,false,true,wl
exact_001,1WL_noniso,boscia_wl,1,Unknown,0.0002272,342,0,false,true,wl
exact_024,NoWL,boscia,1,User defined stop,3.559,0,40,true,false,
exact_024,1WL,boscia_wl,1,User defined stop,0.012811,1550,40,true,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_024,1WL_noniso,boscia_wl,1,Error,NaN,NaN,0,false,false,
exact_051,NoWL,boscia,1,User defined stop,15.332,0,62,true,false,
exact_051,1WL,boscia_wl,1,User defined stop,0.0647642,3724,62,true,false,
exact_061,NoWL,boscia,1,User defined stop,14.986,0,80,true,false,
exact_061,1WL,boscia_wl,1,User defined stop,0.0433567,6286,80,true,false,
exact_074,NoWL,boscia,1,Error,NaN,NaN,0,true,false,
exact_074,1WL,boscia_wl,1,User defined stop,1.0453487,19740,141,true,false,
exact_089,NoWL,boscia,1,Time limit reached,305.697,0,200,true,false,
exact_089,1WL,boscia_wl,1,User defined stop,3.1112931,39800,200,true,false,
exact_092,NoWL,boscia,1,Time limit reached,328.67,0,478,true,false,
exact_092,1WL,boscia_wl,1,User defined stop,37.465351899999995,228002,478,true,false,
CHH_cc_1_1_22_1,NoWL,boscia,1,User defined stop,9.098,0,22,true,false,
CHH_cc_1_1_22_1,1WL,boscia_wl,1,User defined stop,3.7864796999999997,0,22,true,false,
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0007618,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0002095,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0002069,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0005228,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0004579,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0004488,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0004108,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0002157,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0002013,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0002004,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.000225,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0004317,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001719,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.000162,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0002388,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0005142,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001793,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0006136,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0004362,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0003554,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001974,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001696,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001847,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001682,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0003599,462,0,false,true,wl
CHH_cc_1_1_22_1,1WL_noniso,boscia_wl,1,Unknown,0.0001754,462,0,false,true,wl
CHH_cc_2_1_44_1,NoWL,boscia,1,User defined stop,68.567,0,44,true,false,
CHH_cc_2_1_44_1,1WL,boscia_wl,1,User defined stop,135.131507,1176,44,true,false,
CHH_cc_2_2_88_1,NoWL,boscia,1,Time limit reached,300.081,0,88,true,false,
CHH_cc_2_2_88_1,1WL,boscia_wl,1,Time limit reached,300.06839,4704,88,true,false,
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0024201,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0011351,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0010907,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.001106,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0018861,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0025586,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0012923,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0020907,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.002268,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0017199,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.001377,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0011918,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0021125,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0018972,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0015907,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0015369,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0022912,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0023314,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0011556,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0018928,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0015199,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0013168,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0016094,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0012953,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0011415,6480,0,false,true,wl
CHH_cc_2_2_88_1,1WL_noniso,boscia_wl,1,Unknown,0.0011535,6480,0,false,true,wl
CHH_cc_3_2_132_1,NoWL,boscia,1,Time limit reached,300.229,0,132,true,false,
CHH_cc_3_2_132_1,1WL,boscia_wl,1,Time limit reached,300.1285979,10584,132,true,false,
CHH_cc_3_3_198_1,NoWL,boscia,1,Time limit reached,300.612,0,198,true,false,
CHH_cc_3_3_198_1,1WL,boscia_wl,1,Time limit reached,300.3276239,23814,198,true,false,
CHH_cc_4_3_264_1,NoWL,boscia,1,Time limit reached,301.324,0,264,true,false,
CHH_cc_4_3_264_1,1WL,boscia_wl,1,Time limit reached,301.0550158,42336,264,true,false,
CHH_cc_4_4_352_1,NoWL,boscia,1,Time limit reached,304.919,0,352,true,false,
CHH_cc_4_4_352_1,1WL,boscia_wl,1,Time limit reached,303.5279908,75264,352,true,false,
CHH_cc_5_4_440_1,NoWL,boscia,1,Time limit reached,308.96,0,440,true,false,
CHH_cc_5_4_440_1,1WL,boscia_wl,1,Time limit reached,305.43049490000004,117600,440,true,false,
Lattice_11_121,NoWL,boscia,1,Time limit reached,300.638,0,121,true,false,
Lattice_11_121,1WL,boscia_wl,1,Time limit reached,300.6553554,0,121,true,false,
Lattice_15_225,NoWL,boscia,1,Time limit reached,305.891,0,225,true,false,
Lattice_15_225,1WL,boscia_wl,1,Time limit reached,306.4303492,0,225,true,false,
Lattice_15_225,1WL_noniso,boscia_wl,1,Unknown,0.0433712,12600,0,false,true,wl
Lattice_15_225,1WL_noniso,boscia_wl,1,Unknown,0.0447616,12600,0,false,true,wl
Lattice_15_225,1WL_noniso,boscia_wl,1,Unknown,0.0424478,12600,0,false,true,wl
Lattice_15_225,1WL_noniso,boscia_wl,1,Unknown,0.0156995,12600,0,false,true,wl
Lattice_15_225,1WL_noniso,boscia_wl,1,Unknown,0.0277528,12600,0,false,true,wl
